Trial,time,PositionX,PositionY,PositionZ,frameDiff,userLevel,trialOffset,levelOffset
3,12.34009,6.397468,-0.6939691,10,0.2729951,2,20,31
3,12.36009,6.556694,-0.6143335,10,0.3081025,2,20,31
3,12.38009,6.784159,-0.5005682,10,0.4030897,2,20,31
3,12.40009,6.932012,-0.4436851,10,0.4387476,2,20,31
3,12.42009,7.102611,-0.3754255,10,0.5010044,2,20,31
3,12.44009,7.250463,-0.3185424,10,0.5502083,2,20,31
3,12.4601,7.421062,-0.2389067,10,0.628534,2,20,31
3,12.4801,7.591661,-0.1820236,10,0.7189189,2,20,31
3,12.5001,7.694021,-0.1592711,10,0.7494352,2,20,31
3,12.5201,7.773636,-0.147894,10,0.7646351,2,20,31
3,12.5401,7.910115,-0.147894,10,0.8416922,2,20,31

4,0.02,-7.875994,-0.06825835,10,0.2563284,2,13,44
4,0.04,-7.796381,-0.07963449,10,0.277005,2,13,44
4,0.06,-7.671275,-0.09101182,10,0.311729,2,13,44
4,0.08,-7.591662,-0.102388,10,0.3315445,2,13,44
4,0.09999999,-7.512049,-0.102388,10,0.3733139,2,13,44
4,0.12,-7.47793,-0.102388,10,0.394793,2,13,44
4,0.14,-7.44381,-0.102388,10,0.417957,2,13,44
4,0.16,-7.421063,-0.102388,10,0.3905184,2,13,44
4,0.18,-7.398316,-0.06825835,10,0.3198979,2,13,44
4,0.2,-7.37557,-0.02275258,10,0.2113893,2,13,44
4,0.22,-7.330077,0.04550695,10,0.1498489,2,13,44
4,0.24,-7.284584,0.1137662,10,0,2,13,44
4,0.26,-7.20497,0.2047789,10,0,2,13,44
4,0.28,-7.136731,0.2616626,10,0,2,13,44
4,0.3,-7.022998,0.3526741,10,0,2,13,44
4,0.32,-6.920639,0.4095572,10,0,2,13,44
4,0.34,-6.795533,0.4778165,10,0,2,13,44
4,0.36,-6.727293,0.5119467,10,0,2,13,44
4,0.38,-6.670427,0.5233228,10,0,2,13,44
4,0.4,-6.636307,0.5233228,10,0,2,13,44
4,0.42,-6.590814,0.5233228,10,0,2,13,44
4,0.4400001,-6.533947,0.5119467,10,0,2,13,44
4,0.4600001,-6.374722,0.4095572,10,0,2,13,44
4,0.4800001,-6.306482,0.341298,10,1.208172,2,13,44
4,0.5000001,-6.170002,0.1820254,10,0,2,13,44
4,0.52,-6.113136,0.09101391,10,1.310947,2,13,44
4,0.54,-6.010777,-0.1137641,10,0,2,13,44
4,0.56,-5.976657,-0.2161533,10,1.355831,2,13,44
4,0.58,-5.931164,-0.3868017,10,0,2,13,44
4,0.6,-5.931164,-0.4778147,10,1.332921,2,13,44
4,0.6199999,-5.931164,-0.5460739,10,0,2,13,44
4,0.6399999,-5.931164,-0.6143335,10,0,2,13,44
4,0.6599999,-5.931164,-0.6370869,10,0,2,13,44
4,0.6799999,-5.931164,-0.6370869,10,0,2,13,44
4,0.6999999,-5.931164,-0.6370869,10,0,2,13,44
4,0.7199998,-5.931164,-0.6370869,10,0,2,13,44
4,0.7399998,-5.897044,-0.6370869,10,1.327508,2,13,44
4,0.7599998,-5.828804,-0.6029573,10,0,2,13,44
4,0.7799998,-5.646832,-0.5574504,10,0,2,13,44
4,0.7999998,-5.510353,-0.5574504,10,0,2,13,44
4,0.8199998,-5.328379,-0.5574504,10,0,2,13,44
4,0.8399997,-5.237394,-0.5802038,10,1.973035,2,13,44
4,0.8599997,-5.169154,-0.6370869,10,2.006112,2,13,44
4,0.8799997,-5.135035,-0.6939691,10,1.9833,2,13,44
4,0.8999997,-5.100914,-0.8191115,10,1.909736,2,13,44
4,0.9199997,-5.055421,-0.9556302,10,1.832908,2,13,44
4,0.9399996,-5.021301,-1.160408,10,1.746791,2,13,44
4,0.9599996,-4.987182,-1.319681,10,1.695735,2,13,44
4,0.9799996,-4.953061,-1.513082,10,1.677849,2,13,44
4,0.9999996,-4.941688,-1.626848,10,1.647115,2,13,44
4,1.02,-4.918941,-1.751989,10,1.6476,2,13,44
4,1.04,-4.907568,-1.808873,10,1.627921,2,13,44
4,1.06,-4.884822,-1.877132,10,1.637793,2,13,44
4,1.08,-4.862076,-1.934015,10,1.653416,2,13,44
4,1.1,-4.816583,-2.002275,10,1.695746,2,13,44
4,1.12,-4.80521,-2.025027,10,1.67225,2,13,44
4,1.14,-4.771089,-2.059157,10,1.657172,2,13,44
4,1.159999,-4.748343,-2.08191,10,1.603494,2,13,44
4,1.179999,-4.70285,-2.104664,10,1.53616,2,13,44
4,1.199999,-4.645983,-2.11604,10,1.444139,2,13,44
4,1.219999,-4.56637,-2.11604,10,1.334001,2,13,44
4,1.239999,-4.532251,-2.11604,10,1.203377,2,13,44
4,1.259999,-4.520877,-2.059157,10,1.023314,2,13,44
4,1.279999,-4.520877,-1.979521,10,0.8430155,2,13,44
4,1.299999,-4.520877,-1.854379,10,0.6614332,2,13,44
4,1.319999,-4.520877,-1.740613,10,0,2,13,44
4,1.339999,-4.520877,-1.638224,10,0,2,13,44
4,1.359999,-4.532251,-1.399317,10,0,2,13,44
4,1.379999,-4.577744,-1.194538,10,0,2,13,44
4,1.399999,-4.60049,-1.046643,10,0,2,13,44
4,1.419999,-4.60049,-0.8646175,10,0,2,13,44
4,1.439999,-4.60049,-0.7053462,10,0,2,13,44
4,1.459999,-4.60049,-0.5233204,10,0,2,13,44
4,1.479999,-4.589117,-0.4209316,10,0,2,13,44
4,1.499999,-4.543623,-0.2389067,10,0,2,13,44
4,1.519999,-4.509504,-0.1820236,10,0,2,13,44
4,1.539999,-4.418518,-0.06825835,10,0,2,13,44
4,1.559999,-4.338905,-0.02275258,10,0,2,13,44
4,1.579999,-4.259292,0.01137733,10,0,2,13,44
4,1.599999,-4.191052,0.03413081,10,0,2,13,44
4,1.619999,-4.031826,0.04550695,10,1.285745,2,13,44
4,1.639999,-3.952214,0.04550695,10,0.2617984,2,13,44
4,1.659999,-3.792988,0.01137733,10,0,2,13,44
4,1.679999,-3.702002,-0.03412873,10,0,2,13,44
4,1.699999,-3.485909,-0.1592711,10,0,2,13,44
4,1.719999,-3.338056,-0.2502829,10,0,2,13,44
4,1.739999,-3.110591,-0.3868017,10,0,2,13,44
4,1.759999,-3.019605,-0.4778147,10,0,2,13,44
4,1.779999,-2.860379,-0.6257096,10,0,2,13,44
4,1.799999,-2.746646,-0.7394761,10,0,2,13,44
4,1.819999,-2.58742,-0.8987471,10,0,2,13,44
4,1.839999,-2.496434,-1.012514,10,0,2,13,44
4,1.859999,-2.371328,-1.137655,10,0,2,13,44
4,1.879999,-2.280342,-1.228668,10,0,2,13,44
4,1.899999,-2.121116,-1.365187,10,0,2,13,44
4,1.919999,-2.007383,-1.444822,10,0,2,13,44
4,1.939999,-1.814038,-1.569965,10,0,2,13,44
4,1.959999,-1.643439,-1.649601,10,0,2,13,44
4,1.979999,-1.347733,-1.774743,10,0,2,13,44
4,1.999999,-1.154388,-1.854379,10,0,2,13,44
4,2.019999,-0.881428,-1.922638,10,0,2,13,44
4,2.039999,-0.7222032,-1.945392,10,0,2,13,44
4,2.059999,-0.5743497,-1.956768,10,0,2,13,44
4,2.079999,-0.5288576,-1.956768,10,0,2,13,44
4,2.099999,-0.4492446,-1.956768,10,0,2,13,44
4,2.119999,-0.4151244,-1.956768,10,0,2,13,44
4,2.139999,-0.3923783,-1.956768,10,0,2,13,44
4,2.159999,-0.3923783,-1.956768,10,3.791849,2,13,44
4,2.179999,-0.3923783,-1.956768,10,3.791849,2,13,44
4,2.199999,-0.3923783,-1.956768,10,3.791849,2,13,44
4,2.219999,-0.3923783,-1.865756,10,3.744281,2,13,44
4,2.239999,-0.426498,-1.751989,10,3.657431,2,13,44
4,2.259999,-0.5061104,-1.535835,10,3.484437,2,13,44
4,2.279999,-0.5629773,-1.38794,10,3.260801,2,13,44
4,2.299999,-0.6198436,-1.251421,10,3.014062,2,13,44
4,2.319999,-0.6539633,-1.149032,10,2.777925,2,13,44
4,2.339998,-0.6767094,-1.069396,10,2.542399,2,13,44
4,2.359998,-0.6767094,-1.046643,10,2.331103,2,13,44
4,2.379998,-0.6767094,-1.02389,10,2.116471,2,13,44
4,2.399998,-0.6767094,-1.02389,10,1.907294,2,13,44
4,2.419998,-0.6653369,-1.001136,10,1.726981,2,13,44
4,2.439998,-0.6312166,-0.9897602,10,1.591628,2,13,44
4,2.459998,-0.5288576,-0.9442541,10,1.555479,2,13,44
4,2.479998,-0.426498,-0.8987471,10,1.537491,2,13,44
4,2.499998,-0.2900187,-0.8646175,10,1.53979,2,13,44
4,2.519998,-0.1649119,-0.8532414,10,1.501697,2,13,44
4,2.539998,-0.03980619,-0.8532414,10,1.423448,2,13,44
4,2.559998,0.07392704,-0.8532414,10,1.302258,2,13,44
4,2.579998,0.2331518,-0.8532414,10,1.168351,2,13,44
4,2.599998,0.3696317,-0.887371,10,0.9728783,2,13,44
4,2.619998,0.5743509,-0.9442541,10,0.8311878,2,13,44
4,2.639998,0.6880835,-0.9556302,10,0.7233557,2,13,44
4,2.659998,0.9496691,-1.001136,10,0.8659688,2,13,44
4,2.679998,1.120268,-1.012514,10,1.010805,2,13,44
4,2.699998,1.347733,-1.012514,10,0,2,13,44
4,2.719998,1.47284,-0.9897602,10,1.346419,2,13,44
4,2.739998,1.666185,-0.9328768,10,1.515974,2,13,44
4,2.759998,1.779919,-0.887371,10,1.600329,2,13,44
4,2.779998,1.939144,-0.8418649,10,1.70518,2,13,44
4,2.799998,2.052876,-0.796358,10,1.741666,2,13,44
4,2.819998,2.212102,-0.7053462,10,1.789848,2,13,44
4,2.839998,2.291715,-0.6370869,10,1.745412,2,13,44
4,2.859998,2.416822,-0.5119443,10,1.711135,2,13,44
4,2.879998,2.519181,-0.398179,10,1.645166,2,13,44
4,2.899998,2.65566,-0.2616602,10,1.60255,2,13,44
4,2.919998,2.701153,-0.1706475,10,1.475271,2,13,44
4,2.939998,2.746646,1.192093E-06,10,1.340701,2,13,44
4,2.959998,2.746646,0.07963657,10,1.195347,2,13,44
4,2.979998,2.746646,0.2275324,10,1.064913,2,13,44
4,2.999998,2.746646,0.2844149,10,0.9748949,2,13,44
4,3.019998,2.678407,0.4095572,10,0.8492255,2,13,44
4,3.039998,2.564673,0.5119467,10,0.7123832,2,13,44
4,3.059998,2.348581,0.6484652,10,0.5188377,2,13,44
4,3.079998,2.314462,0.6712186,10,0,2,13,44
4,3.099998,2.246223,0.6939709,10,0,2,13,44
4,3.119998,2.200729,0.7053483,10,0,2,13,44
4,3.139998,2.041503,0.7053483,10,0,2,13,44
4,3.159998,1.870904,0.6712186,10,0.1480497,2,13,44
4,3.179998,1.620692,0.5915821,10,0.1270468,2,13,44
4,3.199998,1.427346,0.5347002,10,0.2066317,2,13,44
4,3.219998,1.165761,0.3868037,10,0.3474649,2,13,44
4,3.239998,1.063402,0.3071684,10,0.3023428,2,13,44
4,3.259998,0.9382949,0.1137662,10,0.3254216,2,13,44
4,3.279998,0.8586825,-0.06825835,10,0.3334459,2,13,44
4,3.299998,0.7904432,-0.3412959,10,0.4505911,2,13,44
4,3.319998,0.7563241,-0.5233204,10,0.514638,2,13,44
4,3.339998,0.7335768,-0.8418649,10,0.7310115,2,13,44
4,3.359998,0.7108296,-1.069396,10,0.8795152,2,13,44
4,3.379997,0.6539645,-1.478952,10,1.118513,2,13,44
4,3.399997,0.597097,-1.751989,10,1.249079,2,13,44
4,3.419997,0.4833655,-2.11604,10,1.378754,2,13,44
4,3.439997,0.3923777,-2.354948,10,1.398232,2,13,44
4,3.459997,0.244526,-2.707621,10,1.401266,2,13,44
4,3.479997,0.1535394,-2.889646,10,1.287376,2,13,44
4,3.499997,-0.005686515,-3.048918,10,1.079565,2,13,44
4,3.519997,-0.09667192,-3.128554,10,0.8758605,2,13,44
4,3.539997,-0.1990315,-3.208191,10,0.7001452,2,13,44
4,3.559997,-0.2786451,-3.253696,10,0.5821389,2,13,44
4,3.579997,-0.3355108,-3.265073,10,0.5241015,2,13,44
4,3.599997,-0.3810047,-3.265073,10,0,2,13,44
4,3.619997,-0.4492446,-3.265073,10,0,2,13,44
4,3.639997,-0.5288576,-3.230943,10,0,2,13,44
4,3.659997,-0.6539633,-3.185437,10,0,2,13,44
4,3.679997,-0.7904426,-3.128554,10,0,2,13,44
4,3.699997,-0.9269218,-3.048918,10,0,2,13,44
4,3.719997,-1.131641,-2.87827,10,0,2,13,44
4,3.739997,-1.26812,-2.650739,10,0,2,13,44
4,3.759997,-1.313614,-2.548349,10,0,2,13,44
4,3.779997,-1.472839,-2.036404,10,1.39473,2,13,44
4,3.799997,-1.541079,-1.797496,10,0.3429404,2,13,44
4,3.819997,-1.654812,-1.467576,10,0.4729701,2,13,44
4,3.839997,-1.779918,-1.228668,10,0.5250003,2,13,44
4,3.859997,-1.984637,-0.9442541,10,0.5028076,2,13,44
4,3.879997,-2.155236,-0.7508522,10,0.4420083,2,13,44
4,3.899997,-2.405448,-0.5119443,10,0.3215119,2,13,44
4,3.919997,-2.519181,-0.398179,10,0,2,13,44
4,3.939997,-2.68978,-0.193401,10,0.1755424,2,13,44
4,3.959997,-2.792139,-0.04550487,10,0,2,13,44
4,3.979997,-2.939992,0.1934028,10,0.1437011,2,13,44
4,3.999997,-2.996858,0.341298,10,0,2,13,44
4,4.019997,-3.087844,0.5688298,10,0.2195592,2,13,44
4,4.039997,-3.144711,0.7167244,10,0,2,13,44
4,4.059997,-3.24707,1.001138,10,0.366142,2,13,44
4,4.079997,-3.292564,1.205916,10,0.4399605,2,13,44
4,4.099997,-3.326683,1.513084,10,0.5375823,2,13,44
4,4.119997,-3.326683,1.683732,10,0.5971586,2,13,44
4,4.139997,-3.326683,1.899888,10,0,2,13,44
4,4.159997,-3.292564,2.025029,10,0.6936251,2,13,44
4,4.179997,-3.167457,2.229807,10,0.6822926,2,13,44
4,4.199997,-3.065098,2.320821,10,0.6445079,2,13,44
4,4.219997,-2.917245,2.434586,10,0.5898503,2,13,44
4,4.239997,-2.826259,2.491469,10,0,2,13,44
4,4.259997,-2.701153,2.548352,10,0.492439,2,13,44
4,4.279997,-2.576047,2.559729,10,0,2,13,44
4,4.299997,-2.394075,2.559729,10,0.2972846,2,13,44
4,4.319997,-2.268969,2.559729,10,0.2340144,2,13,44
4,4.339997,-2.121116,2.525599,10,0.1679257,2,13,44
4,4.359997,-2.018757,2.468715,10,0,2,13,44
4,4.379997,-1.882277,2.366326,10,0.194363,2,13,44
4,4.399997,-1.825411,2.275314,10,0.234819,2,13,44
4,4.419997,-1.757171,2.081913,10,0.3246295,2,13,44
4,4.439997,-1.734425,1.95677,10,0.3792331,2,13,44
4,4.459997,-1.723052,1.729239,10,0.459602,2,13,44
4,4.479997,-1.723052,1.569967,10,0.518019,2,13,44
4,4.499997,-1.768544,1.274176,10,0.5813056,2,13,44
4,4.519997,-1.836784,1.080775,10,0.5867162,2,13,44
4,4.539997,-1.99601,0.8077377,10,0.5443923,2,13,44
4,4.559997,-2.09837,0.6712186,10,0.4794245,2,13,44
4,4.579997,-2.223475,0.5460763,10,0.3859999,2,13,44
4,4.599997,-2.257595,0.5233228,10,0,2,13,44
4,4.619997,-2.257595,0.5119467,10,0,2,13,44
4,4.639997,-2.257595,0.5119467,10,0,2,13,44
4,4.659997,-2.257595,0.5119467,10,0,2,13,44
4,4.679996,-2.257595,0.5233228,10,0,2,13,44
4,4.699996,-2.155236,0.5574524,10,0,2,13,44
4,4.719996,-2.007383,0.5802059,10,0,2,13,44
4,4.739996,-1.666185,0.6029594,10,0,2,13,44
4,4.759996,-1.484213,0.6029594,10,0,2,13,44
4,4.779996,-1.324987,0.5688298,10,0,2,13,44
4,4.799996,-1.074775,0.4095572,10,0,2,13,44
4,4.819996,-0.9951618,0.2844149,10,0,2,13,44
4,4.839996,-0.9382955,0.1478958,10,0,2,13,44
4,4.859996,-0.8928022,-0.1137641,10,1.831921,2,13,44
4,4.879996,-0.8928022,-0.3185424,10,1.85899,2,13,44
4,4.899996,-0.8928022,-0.6370869,10,1.908616,2,13,44
4,4.919996,-0.9041752,-0.8759949,10,1.924097,2,13,44
4,4.939996,-0.9610421,-1.262798,10,1.976956,2,13,44
4,4.959996,-0.9951618,-1.524459,10,2.03422,2,13,44
4,4.979996,-1.052028,-1.865756,10,2.181643,2,13,44
4,4.999996,-1.052028,-2.047781,10,2.311193,2,13,44
4,5.019996,-1.063401,-2.286688,10,0,2,13,44
4,5.039996,-1.063401,-2.434584,10,0,2,13,44
4,5.059996,-1.063401,-2.582479,10,0,2,13,44
4,5.079996,-1.063401,-2.627985,10,0,2,13,44
4,5.099996,-1.052028,-2.696245,10,0,2,13,44
4,5.119996,-1.052028,-2.753128,10,0,2,13,44
4,5.139996,-1.040655,-2.821387,10,0,2,13,44
4,5.159996,-1.040655,-2.889646,10,0,2,13,44
4,5.179996,-1.040655,-2.980659,10,0,2,13,44
4,5.199996,-1.040655,-3.037541,10,0,2,13,44
4,5.219996,-1.040655,-3.117177,10,3.139363,2,13,44
4,5.239996,-1.052028,-3.162684,10,1.523767,2,13,44
4,5.259996,-1.086147,-3.242321,10,1.579294,2,13,44
4,5.279996,-1.154388,-3.333333,10,1.634778,2,13,44
4,5.299996,-1.222627,-3.390215,10,1.663832,2,13,44
4,5.319996,-1.4046,-3.469851,10,1.690586,2,13,44
4,5.339996,-1.643439,-3.469851,10,1.236145,2,13,44
4,5.359996,-1.859531,-3.447098,10,0.7967951,2,13,44
4,5.379996,-2.06425,-3.390215,10,0.4476194,2,13,44
4,5.399996,-2.143862,-3.344709,10,0.3131877,2,13,44
4,5.419996,-2.223475,-3.265073,10,0,2,13,44
4,5.439996,-2.280342,-3.162684,10,0,2,13,44
4,5.459996,-2.337208,-3.026165,10,0,2,13,44
4,5.479996,-2.371328,-2.901023,10,0,2,13,44
4,5.499996,-2.394075,-2.741751,10,0,2,13,44
4,5.519996,-2.416821,-2.605232,10,0,2,13,44
4,5.539996,-2.416821,-2.411831,10,0,2,13,44
4,5.559996,-2.416821,-2.263935,10,0,2,13,44
4,5.579996,-2.416821,-2.070534,10,0,2,13,44
4,5.599996,-2.394075,-1.945392,10,0,2,13,44
4,5.619996,-2.371328,-1.820249,10,0,2,13,44
4,5.639996,-2.371328,-1.729237,10,0,2,13,44
4,5.659996,-2.348582,-1.626848,10,0,2,13,44
4,5.679996,-2.325835,-1.513082,10,0,2,13,44
4,5.699996,-2.268969,-1.35381,10,0,2,13,44
4,5.719995,-2.212102,-1.160408,10,0,2,13,44
4,5.739995,-2.177983,-1.035266,10,0,2,13,44
4,5.759995,-2.132489,-0.9215006,10,0,2,13,44
4,5.779995,-2.06425,-0.7394761,10,0,2,13,44
4,5.799995,-1.973264,-0.59158,10,0,2,13,44
4,5.819995,-1.768544,-0.3754255,10,0,2,13,44
4,5.839995,-1.575199,-0.2275306,10,0,2,13,44
4,5.859995,-1.290867,-0.07963449,10,0,2,13,44
4,5.879995,-1.052028,1.192093E-06,10,0,2,13,44
4,5.899995,-0.6198436,0.09101391,10,0,2,13,44
4,5.919995,-0.3810047,0.1365197,10,0,2,13,44
4,5.939995,-0.09667192,0.2161556,10,0,2,13,44
4,5.959995,0.03980678,0.2389091,10,0,2,13,44
4,5.979995,0.2104057,0.2616626,10,0,2,13,44
4,5.999995,0.2672721,0.2616626,10,0,2,13,44
4,6.019995,0.3241384,0.2730387,10,0,2,13,44
4,6.039995,0.3355114,0.2730387,10,0,2,13,44
4,6.059995,0.3355114,0.2730387,10,0,2,13,44
4,6.079995,0.3355114,0.2730387,10,0,2,13,44
4,6.099995,0.3355114,0.2730387,10,0,2,13,44
4,6.119995,0.3355114,0.2730387,10,0,2,13,44
4,6.139995,0.3355114,0.2730387,10,0,2,13,44
4,6.159995,0.3355114,0.2730387,10,0,2,13,44
4,6.179995,0.3355114,0.2730387,10,0,2,13,44
4,6.199995,0.3355114,0.2730387,10,0,2,13,44
4,6.219995,0.3468856,0.2730387,10,0,2,13,44
4,6.239995,0.3468856,0.2730387,10,0,2,13,44
4,6.259995,0.3468856,0.2730387,10,0,2,13,44
4,6.279995,0.3468856,0.2730387,10,0,2,13,44
4,6.299995,0.3468856,0.2730387,10,0,2,13,44
4,6.319995,0.3468856,0.2730387,10,0,2,13,44
4,6.339995,0.3468856,0.2730387,10,0,2,13,44
4,6.359995,0.3468856,0.2730387,10,0,2,13,44
4,6.379995,0.3468856,0.2730387,10,0,2,13,44
4,6.399995,0.3468856,0.2730387,10,0,2,13,44
4,6.419995,0.3468856,0.2730387,10,0,2,13,44
4,6.439995,0.3468856,0.2730387,10,0,2,13,44
4,6.459995,0.3468856,0.2730387,10,0,2,13,44
4,6.479995,0.3468856,0.2730387,10,0,2,13,44
4,6.499995,0.3468856,0.2730387,10,0,2,13,44
4,6.519995,0.3468856,0.2730387,10,0,2,13,44
4,6.539995,0.3468856,0.2730387,10,0,2,13,44
4,6.559995,0.3468856,0.2730387,10,0,2,13,44
4,6.579995,0.3468856,0.2730387,10,0,2,13,44
4,6.599995,0.3468856,0.2730387,10,0,2,13,44
4,6.619995,0.3468856,0.2730387,10,0,2,13,44
4,6.639995,0.3468856,0.2730387,10,0,2,13,44
4,6.659995,0.3468856,0.2730387,10,0,2,13,44
4,6.679995,0.3468856,0.2730387,10,0,2,13,44
4,6.699995,0.3468856,0.2730387,10,0,2,13,44
4,6.719995,0.3468856,0.2730387,10,0,2,13,44
4,6.739995,0.3468856,0.2730387,10,0,2,13,44
4,6.759995,0.3468856,0.2730387,10,0,2,13,44
4,6.779994,0.3468856,0.2730387,10,0,2,13,44
4,6.799994,0.3468856,0.2730387,10,0,2,13,44
4,6.819994,0.3468856,0.2730387,10,0,2,13,44
4,6.839994,0.3468856,0.2730387,10,0,2,13,44
4,6.859994,0.3468856,0.2730387,10,0,2,13,44
4,6.879994,0.3241384,0.2616626,10,0,2,13,44
4,6.899994,0.3241384,0.2616626,10,0,2,13,44
4,6.919994,0.3241384,0.2616626,10,0,2,13,44
4,6.939994,0.3241384,0.2616626,10,0,2,13,44
4,6.959994,0.3241384,0.2616626,10,0,2,13,44
4,6.979994,0.3241384,0.2616626,10,0,2,13,44
4,6.999994,0.3241384,0.2616626,10,0,2,13,44
4,7.019994,0.3241384,0.2616626,10,0,2,13,44
4,7.039994,0.3241384,0.2616626,10,0,2,13,44
4,7.059994,0.3241384,0.2616626,10,0,2,13,44
4,7.079994,0.3241384,0.2616626,10,0,2,13,44
4,7.099994,0.3241384,0.2616626,10,0,2,13,44
4,7.119994,0.3241384,0.2616626,10,0,2,13,44
4,7.139994,0.3241384,0.2616626,10,0,2,13,44
4,7.159994,0.3241384,0.2616626,10,0,2,13,44
4,7.179994,0.3241384,0.2616626,10,0,2,13,44
4,7.199994,0.3241384,0.2616626,10,0,2,13,44
4,7.219994,0.3241384,0.2616626,10,0,2,13,44
4,7.239994,0.3241384,0.2616626,10,0,2,13,44
4,7.259994,0.3241384,0.2616626,10,0,2,13,44
4,7.279994,0.3241384,0.2616626,10,0,2,13,44
4,7.299994,0.3241384,0.2616626,10,0,2,13,44
4,7.319994,0.3241384,0.2616626,10,0,2,13,44
4,7.339994,0.3241384,0.2616626,10,0,2,13,44
4,7.359994,0.3241384,0.2616626,10,0,2,13,44
4,7.379994,0.3241384,0.2616626,10,0,2,13,44
4,7.399994,0.3241384,0.2616626,10,0,2,13,44
4,7.419994,0.3241384,0.2616626,10,0,2,13,44
4,7.439994,0.3241384,0.2616626,10,0,2,13,44
4,7.459994,0.3241384,0.2616626,10,0,2,13,44
4,7.479994,0.3241384,0.2616626,10,0,2,13,44
4,7.499994,0.3241384,0.2616626,10,0,2,13,44
4,7.519994,0.3241384,0.2616626,10,0,2,13,44
4,7.539994,0.3468856,0.2616626,10,0,2,13,44
4,7.559994,0.3923777,0.2616626,10,0,2,13,44
4,7.579994,0.4947374,0.2730387,10,0,2,13,44
4,7.599994,0.5743509,0.2957922,10,0,2,13,44
4,7.619994,0.6312172,0.3185445,10,0,2,13,44
4,7.639994,0.6539645,0.341298,10,0,2,13,44
4,7.659994,0.6767105,0.3868037,10,0.6004427,2,13,44
4,7.679994,0.6994566,0.4323107,10,0,2,13,44
4,7.699994,0.7222038,0.5802059,10,0,2,13,44
4,7.719994,0.7449499,0.7281005,10,0,2,13,44
4,7.739994,0.7676959,0.9215033,10,0,2,13,44
4,7.759994,0.8245634,1.114905,10,0.1629578,2,13,44
4,7.779994,0.9382949,1.353813,10,0,2,13,44
4,7.799994,1.017908,1.524461,10,0.2463474,2,13,44
4,7.819993,1.188507,1.729239,10,0,2,13,44
4,7.839993,1.302241,1.865758,10,0.2621895,2,13,44
4,7.859993,1.461466,1.990899,10,0,2,13,44
4,7.879993,1.54108,2.036407,10,0.2317919,2,13,44
4,7.899993,1.620692,2.047783,10,0,2,13,44
4,7.919993,1.723052,2.047783,10,0,2,13,44
4,7.939993,1.85953,2.025029,10,0.05474246,2,13,44
4,7.959993,1.984637,1.979523,10,0.03037962,2,13,44
4,7.979993,2.09837,1.899888,10,0.04304959,2,13,44
4,7.999993,2.166609,1.831628,10,0,2,13,44
4,8.019994,2.234848,1.706486,10,0.06986449,2,13,44
4,8.039994,2.280342,1.59272,10,0.08804023,2,13,44
4,8.059995,2.314462,1.444824,10,0.1010928,2,13,44
4,8.079995,2.325835,1.308306,10,0,2,13,44
4,8.099996,2.348581,1.126281,10,0.08552901,2,13,44
4,8.119996,2.348581,1.001138,10,0.05270146,2,13,44
4,8.139997,2.337208,0.8191139,10,0.08269135,2,13,44
4,8.159997,2.314462,0.6825948,10,0.09204997,2,13,44
4,8.179997,2.280342,0.5460763,10,0.1297621,2,13,44
4,8.199998,2.246223,0.455063,10,0.219675,2,13,44
4,8.219998,2.212102,0.3754276,10,0.2380732,2,13,44
4,8.239999,2.166609,0.3299218,10,0.2584337,2,13,44
4,8.259999,2.132489,0.2844149,10,0,2,13,44
4,8.28,2.109743,0.2730387,10,0,2,13,44
4,8.3,2.06425,0.2502853,10,0.3465737,2,13,44
4,8.320001,2.018756,0.2389091,10,0,2,13,44
4,8.340001,1.927771,0.2275324,10,0,2,13,44
4,8.360002,1.802664,0.2275324,10,0.4648784,2,13,44
4,8.380002,1.586572,0.2275324,10,0,2,13,44
4,8.400002,1.506959,0.2616626,10,0.6317949,2,13,44
4,8.420003,1.415973,0.3299218,10,0,2,13,44
4,8.440003,1.381854,0.4095572,10,0.6417124,2,13,44
4,8.460004,1.359106,0.5915821,10,0.5742608,2,13,44
4,8.480004,1.347733,0.750854,10,0,2,13,44
4,8.500005,1.347733,1.069398,10,0.4900648,2,13,44
4,8.520005,1.347733,1.285553,10,0.5025352,2,13,44
4,8.540006,1.359106,1.649603,10,0.6333533,2,13,44
4,8.560006,1.404601,1.934018,10,0.736609,2,13,44
4,8.580007,1.47284,2.286691,10,0.9183009,2,13,44
4,8.600007,1.518332,2.491469,10,0.9940799,2,13,44
4,8.620008,1.597946,2.764506,10,1.140233,2,13,44
4,8.640008,1.677559,2.935155,10,1.214566,2,13,44
4,8.660008,1.791291,3.094427,10,1.292527,2,13,44
4,8.680009,1.836784,3.174063,10,1.323778,2,13,44
4,8.700009,1.905024,3.242322,10,1.346369,2,13,44
4,8.72001,1.96189,3.253698,10,1.313796,2,13,44
4,8.74001,2.09837,3.276452,10,1.263203,2,13,44
4,8.760011,2.212102,3.276452,10,1.190269,2,13,44
4,8.780011,2.462315,3.276452,10,1.087572,2,13,44
4,8.800012,2.632914,3.276452,10,0.9950386,2,13,44
4,8.820012,2.814886,3.265075,10,0.8990985,2,13,44
4,8.840013,2.894499,3.265075,10,0.8031775,2,13,44
4,8.860013,2.939991,3.265075,10,0.7050231,2,13,44
4,8.880013,2.939991,3.265075,10,0.6108554,2,13,44
4,8.900014,2.951366,3.276452,10,0.5590007,2,13,44
